Neuron_ID,Diff_Mag,Ratio_Mag,Diff_Freq,FT_Mag_P,FT_Mag_C,Base_Mag_P,Base_Mag_C,FT_Freq_P,FT_Freq_C,Base_Freq_P,Base_Freq_C
516,0.01645580679178238,1.1422751306338335,0.0352819561958313,0.1321096420288086,0.11565383523702621,0.10531271994113922,0.08934871852397919,0.6425508260726929,0.6072688698768616,0.5741309523582458,0.5327584147453308
517,-0.013244234025478363,0.86794970487751,-0.012826323509216309,0.08705922961235046,0.10030346363782883,-0.04041029512882233,-0.03889916464686394,0.46468958258628845,0.47751590609550476,0.22268708050251007,0.23257246613502502
518,0.0005950788035988808,1.0519141662888927,-0.008263111114501953,0.01203756034374237,0.01144248154014349,0.10967184603214264,0.11650742590427399,0.38068267703056335,0.3889457881450653,0.4864526093006134,0.48748669028282166
519,0.004279246553778648,0.7101522607489353,0.013708651065826416,-0.010482077486813068,-0.014761324040591717,-0.03578014299273491,-0.039927009493112564,0.33594223856925964,0.3222335875034332,0.2787928581237793,0.2732524871826172
520,0.003406662493944168,0.8562177368472074,0.011991500854492188,-0.020280586555600166,-0.023687249049544334,-0.021674571558833122,-0.02471892535686493,0.2901582419872284,0.2781667411327362,0.2859080731868744,0.2739640176296234
521,0.0005723945796489716,0.9774272360486133,0.0017835497856140137,-0.02474205754697323,-0.0253144521266222,-0.01905866526067257,-0.0197732076048851,0.27758803963661194,0.2758044898509979,0.29209357500076294,0.2894941568374634
522,-0.002472131745889783,-5.95580381211547,-0.005445510149002075,-0.0021175823640078306,0.0003545493818819523,0.04954700544476509,0.055118441581726074,0.30760473012924194,0.313050240278244,0.45854201912879944,0.4767095148563385
523,-0.030032724142074585,0.9293387906217982,-0.010957419872283936,0.39500463008880615,0.42503735423088074,0.36834657192230225,0.3982478976249695,0.7518783807754517,0.7628358006477356,0.7356557250022888,0.7465277314186096
524,-0.0018273668829351664,1.502716072665586,0.0019258558750152588,-0.005465344060212374,-0.0036379771772772074,-0.005000506993383169,-0.0032351287081837654,0.31314510107040405,0.3112192451953888,0.32618963718414307,0.3244155943393707
525,-0.0033277273178100586,0.9827716755097298,-0.007532656192779541,0.189883753657341,0.19321148097515106,0.009896314702928066,0.009614900685846806,0.7088266015052795,0.7163592576980591,0.3775709569454193,0.3784058094024658
526,-0.0012157782912254333,1.0282876315871583,0.0016602128744125366,-0.04423127695918083,-0.0430154986679554,-0.047436829656362534,-0.046060722321271896,0.14216187596321106,0.14050166308879852,0.1342497617006302,0.13335800170898438
527,-0.016048312187194824,0.9547611084481402,-0.01040714979171753,0.3387187123298645,0.3547670245170593,0.11402148753404617,0.11725947260856628,0.6682509779930115,0.678658127784729,0.5742922425270081,0.5756868124008179
528,0.001794189214706421,0.9540744129428441,0.010767683386802673,-0.03725234791636467,-0.03904653713107109,-0.03355659916996956,-0.03564734756946564,0.2368890345096588,0.22612135112285614,0.25316864252090454,0.24240094423294067
529,0.000784948468208313,0.9902852529258167,0.0003320425748825073,-0.07991279661655426,-0.08069774508476257,-0.07612061500549316,-0.0768456757068634,0.13640330731868744,0.13607126474380493,0.14675356447696686,0.14733226597309113
530,0.004960017278790474,1.2491137524739044,0.007248044013977051,0.024865655228495598,0.019905637949705124,0.02807728759944439,0.022842364385724068,0.3799901306629181,0.37274208664894104,0.37850067019462585,0.37167954444885254
531,-0.0018642023205757141,1.0343007956597248,-0.0012902319431304932,-0.05624301731586456,-0.05437881499528885,-0.05644560232758522,-0.05460383743047714,0.15034911036491394,0.15163934230804443,0.1558515429496765,0.1568192094564438
532,-0.0006003081798553467,0.9711342632035619,0.0004648566246032715,0.020229900255799294,0.02083020843565464,0.027749091386795044,0.02985246293246746,0.3924180269241333,0.39195317029953003,0.42286163568496704,0.42935070395469666
533,0.006880884058773518,1.575255004884736,0.013841450214385986,0.018839595839381218,0.0119587117806077,0.009071833454072475,0.0027918892446905375,0.38332951068878174,0.36948806047439575,0.3666419982910156,0.35357844829559326
534,-0.0025858990848064423,1.0977571922610458,-0.0026942938566207886,-0.02904939278960228,-0.026463493704795837,-0.03153735026717186,-0.02890722081065178,0.17935070395469666,0.18204499781131744,0.1757930964231491,0.1785443127155304
535,-0.007008887827396393,0.9427013162783734,-0.009629249572753906,0.11532953381538391,0.1223384216427803,0.12996439635753632,0.13787107169628143,0.6434521079063416,0.6530813574790955,0.6571986675262451,0.6682319641113281
536,0.0028555914759635925,0.8543854651905581,0.004326045513153076,-0.01674916222691536,-0.019604753702878952,-0.013302232138812542,-0.016225449740886688,0.2825971245765686,0.2782710790634155,0.27522578835487366,0.27130767703056335
537,0.0006933035328984261,1.1219780419209961,-0.0027891695499420166,0.006367944180965424,0.0056746406480669975,-0.007476358208805323,-0.008200768381357193,0.3958807587623596,0.39866992831230164,0.37156569957733154,0.3736054003238678
538,-0.0015338845551013947,1.0302388273456395,-0.0003225654363632202,-0.05229361727833748,-0.050759732723236084,-0.052915316075086594,-0.051416195929050446,0.1631375104188919,0.16346007585525513,0.1648167073726654,0.1646459400653839
539,-0.0019371621310710907,1.0600299972142642,-0.0005123019218444824,-0.034224722534418106,-0.032287560403347015,-0.002312564291059971,-0.002251685131341219,0.25686854124069214,0.2573808431625366,0.31309765577316284,0.31219640374183655
540,0.00915110856294632,1.1531365320370923,0.012646108865737915,0.0689014196395874,0.05975031107664108,0.08018658310174942,0.07047538459300995,0.3541002571582794,0.3414541482925415,0.36938372254371643,0.3568419814109802
541,0.0016093403100967407,0.9669703724920113,0.0058724284172058105,-0.04708552733063698,-0.04869486764073372,-0.044748902320861816,-0.04711179807782173,0.1810014396905899,0.1751290112733841,0.20065838098526,0.1947764754295349
542,-0.042279571294784546,0.8982126049300316,-0.009847462177276611,0.3731006383895874,0.41538020968437195,0.10886461287736893,0.12964417040348053,0.6815137267112732,0.6913611888885498,0.5802690386772156,0.5920423269271851
543,0.006000559777021408,1.144300285188475,0.01629859209060669,0.04757646843791008,0.04157590866088867,0.10601267963647842,0.10074273496866226,0.46901562809944153,0.45271703600883484,0.6451122760772705,0.6365076303482056
544,-0.004460984142497182,2.2881721958347123,-0.007162630558013916,-0.007925794459879398,-0.0034648103173822165,-0.002854881575331092,0.001940686022862792,0.2908318042755127,0.2979944348335266,0.3005179762840271,0.307908296585083
545,0.0010395105928182602,0.9442584313378237,0.002893507480621338,-0.017592299729585648,-0.018631810322403908,-0.01310749165713787,-0.014149664901196957,0.31767985224723816,0.3147863447666168,0.31235769391059875,0.3099764585494995
546,0.010371178388595581,1.1625682146959617,0.016507267951965332,0.0741598829627037,0.06378870457410812,0.22038514912128448,0.21098613739013672,0.5311740636825562,0.5146667957305908,0.80756676197052,0.8032122254371643
547,0.003383215516805649,0.9177595132858669,0.008671075105667114,-0.0377437025308609,-0.04112691804766655,-0.03276792913675308,-0.03588201105594635,0.22462241351604462,0.2159513384103775,0.2274400293827057,0.2183515429496765
548,-0.0045591071248054504,0.9131122463018089,-0.0007304847240447998,0.04792262986302376,0.05248173698782921,0.08507040143013,0.09413233399391174,0.41955068707466125,0.42028117179870605,0.4306693971157074,0.4297206997871399
549,0.0006862301379442215,0.9254432264857612,0.0014325231313705444,-0.008505485951900482,-0.009191716089844704,-0.017014749348163605,-0.01780398003757,0.2506261169910431,0.24919359385967255,0.24822592735290527,0.2464708536863327
550,0.003430277109146118,1.0659976848250066,-0.0038802027702331543,0.05538984388113022,0.0519595667719841,0.022676510736346245,0.019134139642119408,0.5499202609062195,0.5538004636764526,0.4406875967979431,0.4419873058795929
551,-0.00041078589856624603,0.9708910835532065,-0.004354506731033325,0.013734597712755203,0.01414538361132145,-0.03618035465478897,-0.036639485508203506,0.3872760832309723,0.3916305899620056,0.2731291651725769,0.27394503355026245
552,-0.0003046281635761261,1.0058097060035696,-0.0001897364854812622,-0.05291210487484932,-0.05260747671127319,-0.05108793452382088,-0.05051053315401077,0.19858074188232422,0.19877047836780548,0.20230911672115326,0.20266012847423553
553,-0.004924491047859192,0.9674008753629925,-0.0029314756393432617,0.14616724848747253,0.15109173953533173,0.21770581603050232,0.2295684814453125,0.7105247974395752,0.7134562730789185,0.7160082459449768,0.7193856239318848
554,-0.024556338787078857,0.9385231882339166,0.0014420151710510254,0.37489959597587585,0.3994559347629547,0.40016552805900574,0.42821455001831055,0.725760817527771,0.72431880235672,0.7114924788475037,0.7103729844093323
555,0.0016053542494773865,0.9706127531233796,0.00480988621711731,-0.05298919975757599,-0.054594554007053375,-0.046415265649557114,-0.04795103892683983,0.17314624786376953,0.16833636164665222,0.1812860369682312,0.1739431470632553
556,0.0012862607836723328,0.979484417064541,0.003168627619743347,-0.06136276572942734,-0.06264902651309967,-0.06767842173576355,-0.06897944211959839,0.2065402865409851,0.20337165892124176,0.1913042515516281,0.18930251896381378
557,0.0003899727016687393,1.013211434879401,-0.00522729754447937,0.029831096529960632,0.029441123828291893,0.04692377150058746,0.04839937016367912,0.3672870993614197,0.37251439690589905,0.4561608135700226,0.46978405117988586
558,0.002568773925304413,0.9176877976650031,0.008044928312301636,-0.028627770021557808,-0.03119654394686222,-0.02917727455496788,-0.03131578117609024,0.3031458556652069,0.2951009273529053,0.309919536113739,0.3019789755344391
559,-0.003256276249885559,0.9542088184979198,-0.0068495869636535645,0.06787598878145218,0.07113226503133774,0.061879102140665054,0.06565050780773163,0.571294367313385,0.5781439542770386,0.5596728920936584,0.5670252442359924
560,-0.0005852021276950836,1.0555441429758936,-0.003956049680709839,-0.011140008457005024,-0.01055480632930994,-0.015246033668518066,-0.014520939439535141,0.329567015171051,0.33352306485176086,0.3205164670944214,0.3249373733997345
561,0.0013395510613918304,0.9587498648195494,0.0008443295955657959,-0.031111065298318863,-0.03245061635971069,0.03943675756454468,0.0427633561193943,0.2421542853116989,0.24130995571613312,0.4737496078014374,0.4850105941295624
562,-0.040213942527770996,0.9507979631368063,7.587671279907227e-05,0.7771281003952026,0.8173420429229736,0.2215544730424881,0.22846871614456177,0.7457877397537231,0.7457118630409241,0.6470096707344055,0.6482524871826172
563,-0.0014146119356155396,1.0186952926487332,-0.0027322322130203247,-0.0771358460187912,-0.07572123408317566,-0.03815659135580063,-0.033732034265995026,0.19071607291698456,0.19344830513000488,0.27337583899497986,0.28368812799453735
564,0.0007015392184257507,0.989253773632837,0.007437765598297119,-0.06448878347873688,-0.06519032269716263,-0.06312355399131775,-0.06376104801893234,0.10384410619735718,0.09640634059906006,0.10726889222860336,0.10022958368062973
565,0.0016401931643486023,1.054363194035412,0.002172499895095825,0.031791821122169495,0.030151627957820892,0.028060531243681908,0.02708340249955654,0.39737018942832947,0.39519768953323364,0.3884050250053406,0.3878832459449768
566,-0.032666921615600586,0.9311156918195546,-0.004838347434997559,0.44157537817955017,0.47424229979515076,0.18497246503829956,0.1998823583126068,0.5131773352622986,0.5180156826972961,0.4581625461578369,0.45942431688308716
567,0.008230517152696848,-2.894643595398511,0.019951045513153076,0.006116482429206371,-0.0021140347234904766,0.012677054852247238,0.0038819164037704468,0.3536164164543152,0.3336653709411621,0.36309388279914856,0.34237438440322876
568,-0.0015430748462677002,1.020985959111765,-0.0057111382484436035,-0.07512064278125763,-0.07357756793498993,-0.0707547590136528,-0.06919581443071365,0.20089556276798248,0.2066067010164261,0.21418677270412445,0.2208276391029358
569,-0.000605463981628418,1.011105523835886,0.004069909453392029,-0.055215682834386826,-0.05461021885275841,-0.048413172364234924,-0.04811825603246689,0.15161088109016418,0.14754097163677216,0.16723588109016418,0.1637541651725769
570,-0.00255005806684494,1.039454398667381,-0.0015843212604522705,-0.06720945239067078,-0.06465939432382584,-0.06996981054544449,-0.06761076301336288,0.1409095972776413,0.14249391853809357,0.14940990507602692,0.1519998461008072
571,-0.00014920532703399658,1.0050079649173942,0.001043558120727539,-0.03014349192380905,-0.029994286596775055,-0.01852993108332157,-0.01599494367837906,0.26722827553749084,0.2661847174167633,0.3249278962612152,0.3307054340839386
572,4.3798238039016724e-05,0.9987367677938603,0.004601180553436279,-0.03383714705705643,-0.033880945295095444,-0.0397782176733017,-0.03964323550462723,0.20109479129314423,0.19649361073970795,0.22257323563098907,0.21722258627414703
573,0.001125573180615902,0.9083694997458476,-0.002087146043777466,-0.011148340068757534,-0.012273913249373436,-0.003241988830268383,-0.0032682903110980988,0.2944178581237793,0.29650500416755676,0.30417993664741516,0.30760473012924194
574,-9.892880916595459e-05,1.0013012781572024,-0.00295044481754303,-0.07689274102449417,-0.07679381221532822,-0.07791899889707565,-0.07687332481145859,0.16176190972328186,0.1647123545408249,0.17030015587806702,0.17375341057777405
575,0.004847392439842224,0.9322448078810462,0.009752586483955383,-0.06668159365653992,-0.07152898609638214,-0.0364905446767807,-0.04248673841357231,0.19790717959403992,0.18815459311008453,0.26011306047439575,0.24293221533298492
576,0.0020592138171195984,0.95617793252002,0.00796903669834137,-0.04490930587053299,-0.04696851968765259,-0.04787559434771538,-0.04961220547556877,0.1475220024585724,0.13955296576023102,0.13595741987228394,0.12913630902767181
577,-0.027943670749664307,0.9278276656742391,-0.005417048931121826,0.3592489957809448,0.38719266653060913,0.23846019804477692,0.2580190896987915,0.5672529339790344,0.5726699829101562,0.5430991649627686,0.5481272339820862
578,-0.0006452407687902451,0.9769174947306981,-0.0016981661319732666,0.02735075354576111,0.027995994314551353,0.020746517926454544,0.021364761516451836,0.36556994915008545,0.3672681152820587,0.35928961634635925,0.3611111044883728
579,-0.014137934893369675,0.7545434478575358,0.005103975534439087,0.04346366226673126,0.05760159716010094,0.005589704494923353,0.01509187649935484,0.4539218842983246,0.4488179087638855,0.4092763066291809,0.4186778962612152
580,-0.01887412741780281,0.4754249185376456,-0.006100118160247803,0.017106618732213974,0.035980746150016785,0.058700740337371826,0.08247207850217819,0.30127692222595215,0.30737704038619995,0.3093787729740143,0.31420764327049255
581,0.00208108127117157,1.035492691798391,0.004809916019439697,0.060685984790325165,0.058604903519153595,0.06724997609853745,0.06585785001516342,0.589841365814209,0.5850314497947693,0.59950852394104,0.5929056406021118
582,0.0008293092250823975,1.0229770497245467,-0.003965556621551514,0.03687772527337074,0.036048416048288345,-0.020902467891573906,-0.025706566870212555,0.4412093758583069,0.4451749324798584,0.26845210790634155,0.2580164670944214
583,-0.03486582636833191,0.9246159481465749,-0.002409636974334717,0.42765575647354126,0.46252158284187317,0.25694385170936584,0.2816452085971832,0.6880787014961243,0.690488338470459,0.6338038444519043,0.6373519897460938
584,0.006308266893029213,1.25725631122673,0.015530139207839966,0.030824709683656693,0.02451644279062748,0.03754880279302597,0.030806580558419228,0.44956737756729126,0.4340372383594513,0.46378830075263977,0.4484099745750427
585,0.009749657940119505,3.0360584215281197,0.02664881944656372,0.014536662958562374,0.004787005018442869,0.023347996175289154,0.013571458868682384,0.39389798045158386,0.36724916100502014,0.3994857966899872,0.37184083461761475
586,9.573996067047119e-05,0.996889635467857,0.0015369057655334473,-0.03036469966173172,-0.03046043962240219,-0.031884316354990005,-0.03194437175989151,0.2955183684825897,0.2939814627170563,0.2833845615386963,0.28323274850845337
587,0.0031438972800970078,0.9076853050698491,0.012731477618217468,-0.030902573838829994,-0.034046471118927,-0.034939244389534,-0.03793090954422951,0.21832308173179626,0.2055916041135788,0.21017378568649292,0.1974612921476364
588,0.015732012689113617,1.160617642412226,0.020662575960159302,0.11367176473140717,0.09793975204229355,0.12173017114400864,0.10478704422712326,0.4606291651725769,0.4399665892124176,0.4748690724372864,0.45484212040901184
589,-0.00072527676820755,1.0114899176262118,0.0025330111384391785,-0.06393619626760483,-0.06321091949939728,-0.061944153159856796,-0.06120321899652481,0.08830448985099792,0.08577147871255875,0.09005957096815109,0.0880388543009758
590,0.0055906884372234344,0.7462576413730001,0.015814736485481262,-0.016439303755760193,-0.022029992192983627,-0.020497607067227364,-0.024865739047527313,0.20608492195606232,0.19027018547058105,0.1878320425748825,0.17347829043865204
591,-0.020705223083496094,0.9607325835711221,-0.006346762180328369,0.5066068768501282,0.5273120999336243,0.539736270904541,0.5634873509407043,0.8972373604774475,0.9035841226577759,0.8977876305580139,0.9039351344108582
592,0.0022862181067466736,0.940837957315538,0.003282487392425537,-0.03634120523929596,-0.03862742334604263,-0.026899777352809906,-0.028820892795920372,0.2245749831199646,0.22129249572753906,0.25057870149612427,0.24693571031093597
593,0.006792768836021423,0.8805225862296557,0.012019947171211243,-0.05005386099219322,-0.056846629828214645,-0.034833066165447235,-0.04245647042989731,0.20387445390224457,0.19185450673103333,0.23204119503498077,0.2211122363805771
594,-0.0014512017369270325,1.0296401993734556,-0.0025709569454193115,-0.0504465326666832,-0.048995330929756165,-0.04580608010292053,-0.044447947293519974,0.24213531613349915,0.24470627307891846,0.2508348524570465,0.2534816861152649
595,-0.002504967153072357,1.2105483574416356,-0.004335552453994751,-0.014408065006136894,-0.011903097853064537,0.002220096066594124,0.007911249063909054,0.33875036239624023,0.343085914850235,0.35733529925346375,0.371869295835495
596,0.003641002520453185,-2.839080718522095,0.00740930438041687,0.0026918582152575254,-0.0009491443051956594,0.030142221599817276,0.02767896093428135,0.35089364647865295,0.3434843420982361,0.4795081913471222,0.46708977222442627
597,-0.006018888438120484,-2.1943375988084646,-0.006545990705490112,-0.004135338589549065,0.0018835498485714197,-0.012141415849328041,-0.006378964055329561,0.2664788067340851,0.2730247974395752,0.24786542356014252,0.25472450256347656
598,-0.00257757306098938,0.9807540502977107,-0.0010530948638916016,0.13140146434307098,0.13397903740406036,0.13986000418663025,0.14389239251613617,0.6614298224449158,0.6624829173088074,0.6621508598327637,0.6637067198753357
599,0.002399735152721405,0.9601412382020582,0.007561087608337402,-0.057782139629125595,-0.060181874781847,-0.0497627779841423,-0.05264594405889511,0.18944481015205383,0.18188372254371643,0.21385473012924194,0.2058667242527008
600,-0.011285293847322464,0.7594943058317825,-0.022265851497650146,0.03564105182886124,0.0469263456761837,-0.02566179633140564,-0.020208654925227165,0.45661619305610657,0.4788820445537567,0.28823238611221313,0.3096349239349365
601,-0.0013905540108680725,1.021536755393454,-0.001005619764328003,-0.06600453704595566,-0.06461398303508759,-0.0669056847691536,-0.06540326029062271,0.14663022756576538,0.14763584733009338,0.1464594602584839,0.1482430100440979
602,4.730746150016785e-05,0.9990461047382053,0.001337677240371704,-0.04849933832883835,-0.048546645790338516,0.07210537046194077,0.08175760507583618,0.2585667073726654,0.2572290301322937,0.5739032626152039,0.5861319303512573
603,0.0009504035115242004,0.989242468071728,0.0027322322130203247,-0.08730536699295044,-0.08825577050447464,-0.0830177590250969,-0.08409624546766281,0.14526410400867462,0.1425318717956543,0.16272008419036865,0.15978862345218658
604,-0.0038286522030830383,0.926112434076668,-0.01508420705795288,0.04800115525722504,0.051829807460308075,0.0030456678941845894,0.0031286433804780245,0.5111945867538452,0.5262787938117981,0.358597069978714,0.3502011001110077
605,-0.0033385679125785828,0.9384917020549498,-0.016943663358688354,0.05095502361655235,0.054293591529130936,0.11198856681585312,0.12037447839975357,0.49203094840049744,0.5089746117591858,0.5560963153839111,0.5628225207328796
606,0.006958290934562683,1.0602619857197118,0.00010436773300170898,0.12240803241729736,0.11544974148273468,0.04947759956121445,0.04109637811779976,0.628671407699585,0.6285670399665833,0.42957839369773865,0.41808021068573
607,-0.007761521264910698,1.3312658517365288,-0.01549220085144043,-0.031195426359772682,-0.023433905094861984,-0.03714132308959961,-0.029553499072790146,0.2842099070549011,0.29970210790634155,0.27165868878364563,0.2868662476539612
608,0.0017734747380018234,0.9316675397217355,0.0024381279945373535,-0.024166511371731758,-0.02593998610973358,0.00046300742542371154,-0.0018243910744786263,0.3143973648548126,0.31195923686027527,0.3524779677391052,0.3502580225467682
609,-0.0016997773200273514,1.0832258131118604,-0.007314443588256836,-0.022136472165584564,-0.020436694845557213,-0.047000907361507416,-0.04824020713567734,0.3282483220100403,0.3355627655982971,0.23737286031246185,0.23081739246845245
610,0.0036209262907505035,0.9321564399497779,0.007010847330093384,-0.04973703622817993,-0.053357962518930435,-0.05102099850773811,-0.05441192537546158,0.19924482703208923,0.19223397970199585,0.19716718792915344,0.1903650462627411
611,-0.0012478157877922058,1.0140220125539805,0.0008633136749267578,-0.09030991047620773,-0.08906209468841553,-0.09365000575780869,-0.0927366241812706,0.0787985697388649,0.07793525606393814,0.08507892489433289,0.08493662625551224
612,-0.0021041780710220337,1.035948159174844,-0.0035481154918670654,-0.06066667661070824,-0.0585624985396862,-0.06323730945587158,-0.06146438792347908,0.16821303963661194,0.171761155128479,0.17335495352745056,0.17700743675231934
613,0.0007655397057533264,0.9410470834426437,0.0035196542739868164,-0.012204109691083431,-0.012969649396836758,-0.010245511308312416,-0.009991627186536789,0.31377124786376953,0.3102515935897827,0.31454917788505554,0.31364789605140686
614,-0.0010529011487960815,1.0148591164593195,-0.0021820068359375,-0.07198013365268707,-0.07092723250389099,-0.07548646628856659,-0.07498155534267426,0.14412567019462585,0.14630767703056335,0.1591055691242218,0.16276752948760986
615,-0.0019315481185913086,1.1866567851033585,-0.008044928312301636,-0.012286032550036907,-0.010354484431445599,0.002518819412216544,0.0061597926542162895,0.30495786666870117,0.3130027949810028,0.3721349239349365,0.38165032863616943
616,0.00387510284781456,0.9216330433554776,0.01298762857913971,-0.04556130990386009,-0.04943641275167465,-0.0433606281876564,-0.04689494147896767,0.2435583472251892,0.2305707186460495,0.24504780769348145,0.23164275288581848
617,-0.000712081789970398,1.0212844240672163,0.004069894552230835,-0.03421559929847717,-0.033503517508506775,-0.022334150969982147,-0.019445007666945457,0.2779959738254547,0.2739260792732239,0.29376327991485596,0.29741573333740234
618,-0.00033604539930820465,1.0138201082015577,-0.005198836326599121,-0.024725088849663734,-0.02438904345035553,0.0407373271882534,0.044870033860206604,0.293194055557251,0.2983928918838501,0.4807414710521698,0.5022484064102173
619,-0.002286672592163086,1.0326446933445645,-0.004221692681312561,-0.07236560434103012,-0.07007893174886703,-0.06651944667100906,-0.06403050571680069,0.17033810913562775,0.1745598018169403,0.1792178899049759,0.18349650502204895
620,0.0012987926602363586,0.9811615930829414,-0.0007589608430862427,-0.06759299337863922,-0.06889178603887558,-0.0647326186299324,-0.06603220105171204,0.1626916229724884,0.16345058381557465,0.1717706322669983,0.17279522120952606
621,-0.005689304322004318,1.183962197286409,-0.01211482286453247,-0.03662222623825073,-0.030932921916246414,-0.03967740386724472,-0.0346636027097702,0.27075743675231934,0.2828722596168518,0.2584623396396637,0.267294704914093
622,0.00016194581985473633,1.001149961571115,-0.007618069648742676,0.14011850953102112,0.13995656371116638,0.20556415617465973,0.20854203402996063,0.7265861630439758,0.7342042326927185,0.7505596876144409,0.7614222764968872
623,0.001856975257396698,0.9692053407399565,0.007210075855255127,-0.05841341242194176,-0.060270387679338455,-0.057471711188554764,-0.05919404700398445,0.15223701298236847,0.14502693712711334,0.16231215000152588,0.15494079887866974
624,0.0009127520024776459,1.015719062503792,0.0009581446647644043,0.058914702385663986,0.05800195038318634,0.12425178289413452,0.12745648622512817,0.5278820991516113,0.5269239544868469,0.6766943335533142,0.6863520741462708
625,0.0014697341248393059,1.1402196504538658,0.010141551494598389,0.011943258345127106,0.0104735242202878,0.00024334016779903322,-0.0006656633340753615,0.37715351581573486,0.3670119643211365,0.33857011795043945,0.33033543825149536
626,-0.0015119165182113647,1.0490783448183032,-0.0026373714208602905,-0.03233947604894638,-0.030827559530735016,-0.0474826954305172,-0.04574712738394737,0.2268138974905014,0.2294512689113617,0.1913611739873886,0.19505159556865692
627,0.0011153649538755417,1.0625041476133241,0.0012807250022888184,0.018943021073937416,0.017827656120061874,0.008235117420554161,0.007154565304517746,0.3829405605792999,0.3816598355770111,0.3619079887866974,0.3600011169910431
628,0.0001752767711877823,0.9911775775570785,-0.0003604888916015625,-0.0195795688778162,-0.019754845649003983,-0.006935270503163338,-0.00737580843269825,0.34176722168922424,0.3421277105808258,0.370199590921402,0.36909911036491394
629,-0.0007419325411319733,1.0173414162495362,0.0015653446316719055,-0.04358444735407829,-0.04284251481294632,-0.04322528466582298,-0.041989561170339584,0.12373822927474976,0.12217288464307785,0.13350029289722443,0.1328362077474594
630,0.000974021852016449,1.008810580158873,0.006935000419616699,0.11141090840101242,0.11043688654899597,0.09328312426805496,0.09006283432245255,0.641383945941925,0.6344489455223083,0.6358340382575989,0.6311095952987671
631,0.00015224143862724304,0.9965200475433698,-0.00034151971340179443,-0.043309535831213,-0.04346177726984024,-0.04617080092430115,-0.0462680459022522,0.2063695341348648,0.2067110538482666,0.200544536113739,0.20119914412498474
632,0.0021991953253746033,0.952835957132283,0.008044928312301636,-0.04440924525260925,-0.046608440577983856,-0.03728974983096123,-0.04026200249791145,0.17084091901779175,0.1627959907054901,0.19815383851528168,0.1881166398525238
633,-0.004340026527643204,0.9208294954567784,-0.010502040386199951,0.05049033463001251,0.054830361157655716,0.020674986764788628,0.020786982029676437,0.4745370149612427,0.4850390553474426,0.38870862126350403,0.3999696373939514
634,0.0029904022812843323,1.0313166408449201,0.005417048931121826,0.09844671189785004,0.0954563096165657,0.17888930439949036,0.18172550201416016,0.6272293925285339,0.6218123435974121,0.6652910113334656,0.667283296585083
635,0.0037476839497685432,0.7784330483010199,0.007779300212860107,-0.013163256458938122,-0.016910940408706665,0.06412459909915924,0.05875123292207718,0.34837013483047485,0.34059083461761475,0.5665509104728699,0.542055606842041
636,-0.0027677956968545914,0.8668948931482883,-0.0014799535274505615,0.018032778054475784,0.020800573751330376,0.041727520525455475,0.04584513604640961,0.44717666506767273,0.4486566185951233,0.5107012391090393,0.5245901346206665
637,-0.016882121562957764,0.7852674724258799,-0.013091981410980225,0.06174083799123764,0.0786229595541954,-0.01318315975368023,-0.006493418011814356,0.502125084400177,0.5152170658111572,0.3069501221179962,0.3279542326927185
638,-0.0002597719430923462,0.9962190188971427,0.0018120408058166504,0.06870861351490021,0.06896838545799255,0.10970398038625717,0.11389999836683273,0.5199984908103943,0.5181864500045776,0.5534209609031677,0.5451388955116272
639,-0.008496252819895744,0.7550727820338716,-0.01889801025390625,0.026195717975497246,0.03469197079539299,0.04319574311375618,0.05547313019633293,0.36270490288734436,0.3816029131412506,0.4113065302371979,0.44341033697128296
640,0.004101131111383438,0.9340286157200625,0.010445132851600647,-0.058050014078617096,-0.062151145190000534,0.008927124552428722,0.01233331672847271,0.20097145438194275,0.1905263215303421,0.39693379402160645,0.41932299733161926
641,-0.0022156015038490295,1.0349513096422716,-0.004174262285232544,-0.0656362995505333,-0.06342069804668427,-0.06432610750198364,-0.06229989230632782,0.1733264923095703,0.17750075459480286,0.1825667768716812,0.18713000416755676
642,-0.008090555435046554,0.13314860883359403,-0.012171745300292969,0.0012428651098161936,0.009333420544862747,-0.008740896359086037,-0.0008554867818020284,0.3477345108985901,0.35990625619888306,0.32905471324920654,0.3409513235092163
643,-0.0027204883517697453,-0.9481490749362685,-0.0026848018169403076,-0.001324527314864099,0.0013959610369056463,-0.0040284073911607265,-0.0012579564936459064,0.25321605801582336,0.25590085983276367,0.24482011795043945,0.24861489236354828
644,-0.007044143974781036,0.8553321867160172,-0.007722377777099609,0.041653621941804886,0.04869776591658592,0.05252557992935181,0.06101042032241821,0.38868963718414307,0.3964120149612427,0.4023982882499695,0.4113919138908386
645,-0.00015529058873653412,1.0061736392901421,0.003937080502510071,-0.025472085922956467,-0.025316795334219933,-0.03747101128101349,-0.03713096305727959,0.21943305432796478,0.2154959738254547,0.1929265260696411,0.19124732911586761
646,0.0008427267894148827,0.9310684724184168,-0.0007874369621276855,-0.011369329877197742,-0.012212056666612625,0.08258570730686188,0.08769319951534271,0.3452678918838501,0.3460553288459778,0.5489905476570129,0.5530699491500854
647,0.004714561626315117,0.7391939380344728,0.011251509189605713,-0.013359490782022476,-0.018074052408337593,-0.006330686621367931,-0.010923454537987709,0.3147863447666168,0.3035348355770111,0.3353445529937744,0.3220248818397522
